season_id,date,pred_q05_h1,pred_q05_h2,pred_q05_h3,pred_q50_h1,pred_q50_h2,pred_q50_h3,pred_q95_h1,pred_q95_h2,pred_q95_h3,y_true_h1,y_true_h2,y_true_h3,stage,wl_obs_mm,rain_fc_sum3_mm,rain_sum3,season_name,system_action,reference_action,gated,interval_width,rule
Samba-2018,2018-12-30,4.3595996,2.073766,-2.3527794,44.830406,48.982376,43.417,66.37226,68.43846,77.10997,41.27,38.1,34.76,ripening,53.67,11.31,0.6100000000000037,Samba,MAINTAIN,MAINTAIN,False,79.46274948120117,maintain
Samba-2018,2018-12-31,-1.8433605,-4.1596417,-7.4972,40.38519,38.9382,34.548336,60.089706,59.69168,62.684948,38.1,34.76,31.4,ripening,44.16,0.06,0.6300000000000036,Samba,MAINTAIN,MAINTAIN,False,70.18214797973633,maintain
Samba-2018,2019-01-01,-7.5720654,-11.532562,-13.714168,33.384327,31.99221,29.707418,57.74771,57.40357,62.45319,34.76,31.4,28.02,ripening,37.15,0.0,0.07000000000000356,Samba,MAINTAIN,MAINTAIN,False,76.16735744476318,maintain
Samba-2018,2019-01-02,-9.193834,-12.238491,-15.209878,31.578062,28.471916,25.283556,55.54293,53.57389,52.86878,31.4,28.02,24.63,ripening,31.33,1.79,0.03000000000000355,Samba,MAINTAIN,MAINTAIN,False,68.07865619659424,maintain
Samba-2018,2019-01-03,-7.487174,-11.624908,-13.926692,31.75471,31.046154,28.653145,57.821266,56.27848,61.88578,28.02,24.63,21.14,ripening,38.03,0.0,0.0,Samba,MAINTAIN,MAINTAIN,False,75.81247234344482,maintain
Samba-2018,2019-01-04,-10.504576,-13.417255,-15.920811,27.831745,24.10288,21.973883,54.734116,51.05047,51.417088,24.63,21.14,17.68,ripening,29.05,0.59,0.0,Samba,MAINTAIN,MAINTAIN,False,67.33789825439453,maintain
Samba-2018,2019-01-05,-13.175919,-16.263826,-19.108072,22.934498,18.646427,16.162582,52.5874,48.727383,48.89297,21.14,17.68,14.15,ripening,24.75,0.0,0.0,Samba,MAINTAIN,MAINTAIN,False,68.00104331970215,maintain
Samba-2018,2019-01-06,-13.175919,-16.263826,-19.108072,23.396235,18.674103,16.76577,52.5874,48.727383,48.89297,17.68,14.15,10.59,ripening,24.52,0.0,0.0,Samba,MAINTAIN,MAINTAIN,False,68.00104331970215,maintain
Samba-2018,2019-01-07,-13.175919,-16.317818,-19.200293,22.567535,18.419058,15.532155,52.35424,48.64272,48.62072,14.15,10.59,6.9,ripening,22.08,0.0,0.0,Samba,MAINTAIN,MAINTAIN,False,67.82101249694824,maintain
Samba-2018,2019-01-08,-18.241055,-20.600704,-22.827219,15.519192,11.827933,7.933108,50.850147,48.24392,46.856697,10.59,6.9,3.25,ripening,16.9,0.07,0.0,Samba,MAINTAIN,MAINTAIN,False,69.68391609191895,maintain
Samba-2019,2019-08-22,28.743334,25.848734,24.034578,89.914276,86.04235,76.171,95.00622,91.10861,84.21704,94.34,91.33,85.93,establishment,101.66,9.74,30.66,Samba,DRAIN,DRAIN,False,66.26288414001465,bund_drain
Samba-2019,2019-08-23,28.665506,24.828976,22.165485,88.863846,83.77987,73.5347,94.12981,89.19832,83.56967,91.33,85.93,82.92,establishment,90.75,5.37,27.580000000000002,Samba,DRAIN,DRAIN,False,65.46430015563965,bund_drain
Samba-2019,2019-08-24,28.665506,24.643847,20.346012,83.37366,80.433174,69.0961,91.61281,86.5415,77.85901,85.93,82.92,77.92,establishment,89.62,9.31,12.510000000000002,Samba,DRAIN,DRAIN,False,62.94730186462402,bund_drain
Samba-2019,2019-08-25,28.665506,24.828976,21.205147,82.71005,78.35692,67.61801,91.73657,84.11864,78.275444,82.92,77.92,71.31,establishment,86.53,2.18,7.279999999999999,Samba,DRAIN,DRAIN,False,63.07106590270996,bund_drain
Samba-2019,2019-08-26,28.665506,24.516571,20.243889,79.944046,73.13353,65.634476,90.30681,84.29972,76.07395,77.92,71.31,64.85,establishment,90.89,10.129999999999999,5.369999999999999,Samba,DRAIN,DRAIN,False,61.64130210876465,bund_drain
Samba-2019,2019-08-27,17.296215,15.858438,9.840312,67.25021,58.783722,52.446445,80.80473,79.066536,73.00725,71.31,64.85,62.08,establishment,73.63,3.23,4.72,Samba,MAINTAIN,MAINTAIN,False,63.50851821899414,maintain
Samba-2019,2019-08-28,17.050756,14.617148,9.597454,63.077908,55.05331,49.167892,80.19348,76.78602,71.34607,64.85,62.08,55.32,establishment,72.77,3.27,1.98,Samba,MAINTAIN,MAINTAIN,False,63.14272499084473,maintain
Samba-2019,2019-08-29,13.60903,10.129398,9.478577,65.46984,56.876457,56.060112,77.89176,71.75802,65.63568,62.08,55.32,50.77,establishment,68.72,5.17,3.49,Samba,MAINTAIN,MAINTAIN,False,64.2827320098877,maintain
Samba-2019,2019-08-30,10.032846,6.7542567,4.5666876,54.07744,46.33137,43.69016,73.759636,70.09438,63.36155,55.32,50.77,45.17,establishment,64.92,10.72,3.45,Samba,MAINTAIN,MAINTAIN,False,63.726789474487305,maintain
Samba-2019,2019-08-31,6.207479,3.8207135,-0.047381237,48.975834,43.06185,45.73348,70.12191,68.46321,63.8966,50.77,45.17,43.75,establishment,58.35,21.92,4.6899999999999995,Samba,MAINTAIN,MAINTAIN,False,64.64249753952026,maintain
Samba-2019,2019-09-01,5.880504,3.4334486,-0.3097635,45.007652,42.537617,40.96481,70.00194,67.23762,64.11944,45.17,43.75,40.56,establishment,54.58,17.91,2.79,Samba,MAINTAIN,MAINTAIN,False,64.42920166254044,maintain
Samba-2019,2019-09-02,-2.2612953,-3.881026,-3.6875694,39.67344,34.114258,32.317123,56.867714,56.737125,56.854507,43.75,40.56,37.78,tillering,42.4,10.120000000000001,7.15,Samba,MAINTAIN,MAINTAIN,False,60.61815142631531,maintain
Samba-2019,2019-09-03,4.296364,1.8484159,-2.5658143,42.567295,41.40238,34.66978,65.147964,63.00065,58.875294,40.56,37.78,31.71,tillering,52.19,10.01,8.74,Samba,MAINTAIN,MAINTAIN,False,61.441107988357544,maintain
Samba-2019,2019-09-04,-6.956364,-7.5326347,-10.878194,35.726513,30.695148,27.40575,56.79508,55.307083,54.46305,37.78,31.71,25.48,tillering,40.0,1.74,11.96,Samba,MAINTAIN,MAINTAIN,False,65.3412446975708,maintain
Samba-2019,2019-09-05,-7.7185826,-11.674515,-13.735724,29.116058,24.39832,20.392036,56.72263,54.235516,53.509605,31.71,25.48,18.09,tillering,36.56,1.37,8.23,Samba,MAINTAIN,MAINTAIN,False,67.24532985687256,maintain
Samba-2019,2019-09-06,-7.508856,-11.611026,-13.735724,29.151842,23.832138,20.758163,56.72263,54.350563,52.648308,25.48,18.09,11.18,tillering,38.45,1.53,5.49,Samba,MAINTAIN,MAINTAIN,False,66.38403224945068,maintain
Samba-2019,2019-09-07,-13.214077,-15.963592,-19.00493,18.293285,14.486882,9.429025,52.431244,46.987972,43.71626,18.09,11.18,5.39,tillering,22.33,2.8899999999999997,1.44,Samba,MAINTAIN,MAINTAIN,False,65.64532089233398,maintain
Samba-2019,2019-09-08,-17.032476,-17.954561,-18.864616,14.926709,8.295455,12.028857,51.224163,46.136803,44.27358,11.18,5.39,0.14,tillering,19.69,11.84,0.82,Samba,MAINTAIN,MAINTAIN,False,68.25663948059082,maintain
Samba-2019,2019-09-09,-24.930696,-26.590235,-29.467945,6.054796,1.5021833,-4.0153975,47.215603,41.882824,40.265938,5.39,0.14,8.6,tillering,7.57,15.46,1.5,Samba,MAINTAIN,MAINTAIN,False,72.14629936218262,maintain
Samba-2019,2019-09-10,-18.132626,-21.573483,-18.334652,10.034279,15.398612,12.674427,50.95715,47.722675,49.3906,0.14,8.6,10.8,tillering,17.99,47.52,2.8899999999999997,Samba,MAINTAIN,MAINTAIN,False,69.29615783691406,maintain
Samba-2019,2019-09-11,-20.64391,-19.872093,-17.906029,16.14239,17.395493,18.772064,50.991367,51.966614,48.47012,8.6,10.8,19.93,tillering,11.68,34.75,16.38,Samba,MAINTAIN,MAINTAIN,False,71.83870697021484,maintain
Samba-2019,2019-09-12,-25.404583,-26.075037,-26.989231,10.486381,10.374071,3.2622714,43.73369,44.422466,41.954033,10.8,19.93,18.77,tillering,8.05,23.959999999999997,22.71,Samba,MAINTAIN,MAINTAIN,False,70.49750328063965,maintain
Samba-2019,2019-09-13,-17.968172,-16.27617,-16.293602,20.875465,18.26703,19.035997,52.553173,52.346134,48.960125,19.93,18.77,18.32,tillering,13.4,26.18,35.6,Samba,MAINTAIN,MAINTAIN,False,70.5213451385498,maintain
Samba-2019,2019-09-14,-15.177522,-12.649351,-8.440282,19.563734,19.561085,26.984745,50.868134,52.0031,51.813934,18.77,18.32,32.56,tillering,19.96,44.41,27.19,Samba,MAINTAIN,MAINTAIN,False,66.04565525054932,maintain
Samba-2019,2019-09-15,-16.210474,-17.106827,-14.836686,20.175055,22.429539,20.983667,50.344807,52.206577,52.295094,18.32,32.56,45.8,tillering,17.03,44.0,25.380000000000003,Samba,MAINTAIN,MAINTAIN,False,69.31340408325195,maintain
Samba-2019,2019-09-16,-14.441273,-11.864741,-12.232849,28.488775,32.30797,56.047333,52.056297,55.050316,63.397846,32.56,45.8,58.65,tillering,18.92,109.52000000000001,31.089999999999996,Samba,MAINTAIN,MAINTAIN,False,75.63069534301758,maintain
Samba-2019,2019-09-17,-5.8492675,-3.160209,-1.5035905,47.48157,58.14976,63.764645,60.704884,70.33401,66.95128,45.8,58.65,71.66,tillering,32.36,60.96,45.209999999999994,Samba,MAINTAIN,MAINTAIN,False,73.49421620368958,maintain
Samba-2019,2019-09-18,-4.4937005,-2.443465,-4.7094626,51.045284,50.914944,46.73864,63.151043,67.17617,67.02437,58.65,71.66,68.47,tillering,38.2,17.060000000000002,57.53,Samba,MAINTAIN,MAINTAIN,False,71.73383092880249,maintain
Samba-2019,2019-09-19,9.616849,10.655914,9.754564,75.65291,68.95506,68.662,82.59593,83.512085,74.69676,71.66,68.47,66.62,tillering,59.97,5.46,56.00999999999999,Samba,MAINTAIN,MAINTAIN,False,72.97908306121826,maintain
Samba-2019,2019-09-20,14.928781,16.046879,16.953608,64.776184,62.116528,68.22302,80.005264,82.598145,80.519226,68.47,66.62,63.96,tillering,71.45,41.05,38.339999999999996,Samba,MAINTAIN,MAINTAIN,False,66.55126571655273,maintain
Samba-2019,2019-09-21,13.712056,16.1534,16.761074,68.558754,68.354385,71.34275,78.52088,83.271805,78.75517,66.62,63.96,77.79,tillering,70.03,24.08,23.719999999999995,Samba,MAINTAIN,MAINTAIN,False,67.11840438842773,maintain
Samba-2019,2019-09-22,10.805113,11.078874,13.392553,62.915787,65.959404,72.98877,74.41951,83.10961,80.24027,63.96,77.79,82.28,tillering,66.23,37.06,7.189999999999996,Samba,MAINTAIN,MAINTAIN,False,72.03073787689209,maintain
Samba-2019,2019-09-23,9.990011,12.177264,14.760371,72.35712,74.84355,81.87185,87.42868,88.22107,81.145355,77.79,82.28,91.16,tillering,62.16,20.85,23.839999999999996,Samba,MAINTAIN,MAINTAIN,False,77.43866920471191,maintain
Samba-2019,2019-09-24,25.39309,26.368345,25.576746,80.806786,88.23853,84.60737,94.340576,91.80773,83.14774,82.28,91.16,87.66,tillering,82.16,22.759999999999998,29.519999999999996,Samba,MAINTAIN,MAINTAIN,False,68.9474868774414,maintain
Samba-2019,2019-09-25,28.816227,28.30791,27.57753,91.51706,90.90613,85.55678,97.34245,91.61647,83.34721,91.16,87.66,82.07,tillering,84.95,2.6799999999999997,40.76,Samba,MAINTAIN,MAINTAIN,False,68.52622604370117,maintain
Samba-2019,2019-09-26,28.816227,28.022316,25.467327,86.90853,82.32793,71.96546,94.16058,88.70711,80.43931,87.66,82.07,76.74,stem_elongation,98.14,5.33,24.339999999999996,Samba,DRAIN,DRAIN,False,65.34435653686523,bund_drain
Samba-2019,2019-09-27,28.665506,25.768776,22.02281,84.96848,78.03571,73.40191,93.168526,86.90549,81.074425,82.07,76.74,77.02,stem_elongation,90.13,20.28,15.569999999999995,Samba,DRAIN,DRAIN,False,64.50301933288574,bund_drain
Samba-2019,2019-09-28,25.311129,23.25386,20.26669,75.16071,69.58781,74.44219,88.785034,84.26923,79.91233,76.74,77.02,87.46,stem_elongation,81.08,21.82,2.7299999999999964,Samba,MAINTAIN,MAINTAIN,False,63.47390556335449,maintain
Samba-2019,2019-09-29,24.186636,25.813541,25.348772,81.01593,82.3454,82.95732,88.77785,89.97397,80.23781,77.02,87.46,82.29,stem_elongation,79.82,19.63,6.2899999999999965,Samba,MAINTAIN,MAINTAIN,False,64.59121131896973,maintain
Samba-2019,2019-09-30,10.915737,12.53916,13.842383,76.40446,72.90082,74.1343,86.31789,84.50761,75.09319,87.46,82.29,77.51,stem_elongation,67.12,1.93,21.509999999999998,Samba,MAINTAIN,MAINTAIN,False,75.40214920043945,maintain
Samba-2019,2019-10-01,28.12559,25.517721,21.982876,80.95198,74.64881,65.63664,93.347015,87.391754,78.576805,82.29,77.51,72.47,stem_elongation,97.98,9.87,21.839999999999996,Samba,DRAIN,DRAIN,False,65.22142601013184,bund_drain
Samba-2019,2019-10-02,28.397392,28.133944,26.666866,83.204,79.540344,73.47288,91.50389,86.585915,79.95161,77.51,72.47,66.96,stem_elongation,83.66,2.84,16.849999999999994,Samba,MAINTAIN,MAINTAIN,False,63.10649871826172,maintain
Samba-2019,2019-10-03,28.816227,27.114134,26.316858,81.19952,75.4833,73.36454,88.91127,86.03726,80.455956,72.47,66.96,64.02,stem_elongation,88.43,4.55,1.3999999999999964,Samba,DRAIN,DRAIN,False,60.09504318237305,bund_drain
Samba-2019,2019-10-04,11.936594,9.735735,7.5646324,67.71964,60.26648,60.42498,77.66913,75.83209,68.15279,66.96,64.02,60.99,stem_elongation,68.12,6.49,0.9899999999999964,Samba,MAINTAIN,MAINTAIN,False,66.09635734558105,maintain
Samba-2019,2019-10-05,9.8162155,9.61134,11.194578,60.659416,56.317482,54.69362,75.81634,76.665146,74.79656,64.02,60.99,56.91,stem_elongation,61.37,3.77,2.7099999999999964,Samba,MAINTAIN,MAINTAIN,False,67.05380630493164,maintain
Samba-2019,2019-10-06,10.183566,10.5098295,11.252664,60.43779,57.286068,53.666122,74.11544,77.08478,72.47126,60.99,56.91,51.87,stem_elongation,65.85,1.59,4.489999999999997,Samba,MAINTAIN,MAINTAIN,False,66.57494831085205,maintain
Samba-2019,2019-10-07,9.834902,9.076359,7.640602,57.715652,52.59843,47.687218,72.85754,72.61875,64.75627,56.91,51.87,46.64,stem_elongation,62.8,2.7399999999999998,5.759999999999996,Samba,MAINTAIN,MAINTAIN,False,63.54239273071289,maintain
Samba-2019,2019-10-08,6.3581986,9.521157,3.7458766,51.683895,51.81484,44.563404,71.266624,73.63634,68.137955,51.87,46.64,41.56,stem_elongation,58.6,2.41,3.929999999999996,Samba,MAINTAIN,MAINTAIN,False,64.90842580795288,maintain
Samba-2019,2019-10-09,4.3744893,1.8052235,-0.9943166,46.742886,41.921177,35.45396,66.05169,65.40269,60.302288,46.64,41.56,37.69,stem_elongation,52.8,8.02,2.349999999999996,Samba,MAINTAIN,MAINTAIN,False,63.597463607788086,maintain
Samba-2019,2019-10-10,-2.1016731,-4.829348,-8.242195,38.27656,31.204924,28.347954,59.70502,58.491352,60.12482,41.56,37.69,33.75,stem_elongation,43.5,6.58,0.9899999999999964,Samba,MAINTAIN,MAINTAIN,False,68.36701583862305,maintain
Samba-2019,2019-10-11,-7.7537847,-11.931929,-14.220756,30.601587,25.823343,25.473608,56.818405,57.13968,62.932117,37.69,33.75,30.24,stem_elongation,34.13,5.6499999999999995,1.8399999999999963,Samba,MAINTAIN,MAINTAIN,False,77.1528730392456,maintain
Samba-2019,2019-10-12,-7.4586077,-11.30082,-11.606857,33.194923,29.073795,29.484709,56.881897,57.09546,65.13557,33.75,30.24,29.16,stem_elongation,39.11,15.969999999999999,2.5199999999999965,Samba,MAINTAIN,MAINTAIN,False,76.74242401123047,maintain
Samba-2019,2019-10-13,-13.080766,-14.677202,-15.256333,24.437387,20.735441,23.51669,52.615128,55.977432,57.26289,30.24,29.16,33.89,stem_elongation,27.34,52.05,4.129999999999996,Samba,MAINTAIN,MAINTAIN,False,72.5192232131958,maintain
Samba-2019,2019-10-14,-12.812537,-13.012127,-10.067962,22.961475,25.353859,31.44311,54.374973,57.56848,65.31927,29.16,33.89,48.34,panicle_initiation,23.35,48.61,7.059999999999996,Samba,DELAY,MAINTAIN,False,75.38722896575928,agronomic_delay
Samba-2019,2019-10-15,-9.877414,-6.2140656,-4.429581,33.36388,38.732346,40.544865,56.004894,69.003204,71.041565,33.89,48.34,60.65,panicle_initiation,27.26,47.1,15.429999999999996,Samba,DELAY,MAINTAIN,False,75.47114610671997,agronomic_delay
Samba-2019,2019-10-16,-4.588961,-2.4398422,-4.5514016,53.79329,50.26353,47.86118,62.992752,72.465744,73.30045,48.34,60.65,57.51,panicle_initiation,36.04,16.36,32.47,Samba,DELAY,MAINTAIN,False,77.85185480117798,agronomic_delay
Samba-2019,2019-10-17,6.2317286,9.18595,10.490027,64.615074,68.75331,80.519646,83.030334,85.807335,81.173256,60.65,57.51,59.83,panicle_initiation,58.28,39.31,45.73,Samba,MAINTAIN,MAINTAIN,False,76.79860591888428,maintain
Samba-2019,2019-10-18,9.926088,10.565474,13.018043,58.695568,58.5974,66.957085,74.91456,79.74217,82.4641,57.51,59.83,71.88,panicle_initiation,65.55,73.95,38.36999999999999,Samba,MAINTAIN,MAINTAIN,False,69.44606113433838,maintain
Samba-2019,2019-10-19,10.291389,11.771747,14.753033,66.84303,73.91603,83.53759,77.47947,85.03727,84.19981,59.83,71.88,88.97,panicle_initiation,64.68,77.77,26.099999999999994,Samba,MAINTAIN,MAINTAIN,False,73.26552295684814,maintain
Samba-2019,2019-10-20,10.081591,12.177264,15.072349,72.09334,78.75276,87.07126,87.266716,89.847305,84.72653,71.88,88.97,95.12,panicle_initiation,63.1,48.980000000000004,25.129999999999995,Samba,MAINTAIN,MAINTAIN,False,77.67004108428955,maintain
Samba-2019,2019-10-21,17.036062,20.436487,19.02211,79.88998,81.712746,89.40019,93.92863,92.40281,87.42123,88.97,95.12,95.31,panicle_initiation,73.71,48.61,44.699999999999996,Samba,MAINTAIN,MAINTAIN,False,76.89256477355957,maintain
Samba-2019,2019-10-22,28.816227,28.30791,27.867743,95.0014,94.2117,95.76999,96.75176,93.24472,88.2965,95.12,95.31,95.34,panicle_initiation,101.5,36.05,50.53,Samba,MAINTAIN,MAINTAIN,False,67.9355354309082,agronomic_hold
Samba-2019,2019-10-23,28.816227,28.30791,27.638317,96.67289,94.105,91.94118,97.72966,94.37712,89.63798,95.31,95.34,92.13,panicle_initiation,88.51,5.3500000000000005,54.86,Samba,MAINTAIN,MAINTAIN,False,68.91343307495117,agronomic_hold
Samba-2019,2019-10-24,28.816227,28.30791,27.638317,95.244026,93.470825,90.96286,97.69211,94.859955,89.43163,95.34,92.13,89.03,panicle_initiation,93.24,10.809999999999999,37.85999999999999,Samba,MAINTAIN,MAINTAIN,False,68.87588119506836,agronomic_hold
Samba-2019,2019-10-25,28.816227,28.133944,26.896294,92.7345,89.51093,91.27197,95.13877,91.78219,89.132515,92.13,89.03,88.55,panicle_initiation,93.66,55.32,27.169999999999998,Samba,MAINTAIN,MAINTAIN,False,66.32254409790039,agronomic_hold
Samba-2019,2019-10-26,28.816227,28.133944,26.95708,88.40565,85.39551,89.13232,94.71783,92.70621,90.189095,89.03,88.55,95.74,panicle_initiation,96.6,77.48,7.509999999999996,Samba,MAINTAIN,MAINTAIN,False,65.9015998840332,agronomic_hold
Samba-2019,2019-10-27,28.397392,28.30791,27.867743,87.09941,90.59022,91.912834,95.2771,94.93031,94.782555,88.55,95.74,96.19,panicle_initiation,84.14,115.61,7.249999999999997,Samba,MAINTAIN,MAINTAIN,False,66.9148120880127,maintain
Samba-2019,2019-10-28,28.816227,28.30791,27.867743,95.79393,95.129166,97.080185,97.966515,95.10118,98.600845,95.74,96.19,95.9,panicle_initiation,92.37,66.99,25.819999999999997,Samba,MAINTAIN,MAINTAIN,False,70.73310279846191,agronomic_hold
Samba-2019,2019-10-29,28.816227,28.30791,27.867743,96.859085,95.54062,96.52066,98.42812,97.62312,98.77387,96.19,95.9,95.48,flowering,98.64,54.94,49.47,Samba,MAINTAIN,MAINTAIN,False,70.90612983703613,agronomic_hold
Samba-2019,2019-10-30,28.816227,28.30791,27.638317,96.418465,96.84434,93.548904,98.276695,98.3902,96.98211,95.9,95.48,92.13,flowering,100.26,9.96,73.39999999999999,Samba,MAINTAIN,MAINTAIN,False,70.0822868347168,agronomic_hold
Samba-2019,2019-10-31,28.816227,28.30791,27.867743,96.4635,96.25212,94.26641,97.86873,98.45222,97.92782,95.48,92.13,88.16,flowering,99.88,19.05,60.589999999999996,Samba,MAINTAIN,MAINTAIN,False,70.14430618286133,agronomic_hold
Samba-2019,2019-11-01,28.816227,28.133944,26.666866,92.758575,89.47122,87.92445,96.50988,94.01405,93.11366,92.13,88.16,87.15,flowering,103.17,4.42,37.19,Samba,MAINTAIN,MAINTAIN,False,67.69365310668945,agronomic_hold
Samba-2019,2019-11-02,28.816227,28.133944,26.666866,90.40514,87.74475,86.55469,95.49155,94.92038,94.60765,88.16,87.15,82.89,flowering,91.88,5.64,9.549999999999997,Samba,MAINTAIN,MAINTAIN,False,67.9407844543457,agronomic_hold
Samba-2019,2019-11-03,28.816227,28.055027,27.368996,90.18946,88.15232,84.656,94.78685,95.118164,92.20926,87.15,82.89,76.82,flowering,90.81,0.51,5.449999999999997,Samba,MAINTAIN,MAINTAIN,False,67.06313705444336,agronomic_hold
Samba-2019,2019-11-04,28.397392,27.88106,26.458332,85.24675,83.22146,79.721985,91.84124,91.30581,90.63311,82.89,76.82,71.45,flowering,83.47,4.84,4.459999999999996,Samba,MAINTAIN,MAINTAIN,False,64.17477798461914,maintain
Samba-2019,2019-11-05,22.187405,20.9814,17.863117,76.359665,68.05119,65.67638,87.61513,85.350815,80.860306,76.82,71.45,67.45,flowering,78.07,3.7399999999999998,3.8199999999999967,Samba,MAINTAIN,MAINTAIN,False,65.4277229309082,maintain
Samba-2019,2019-11-06,28.816227,26.558607,23.049477,77.37432,72.256134,73.573746,86.71672,85.6496,87.33281,71.45,67.45,67.75,flowering,85.64,13.82,0.48999999999999644,Samba,MAINTAIN,MAINTAIN,False,64.28333282470703,agronomic_hold
Samba-2019,2019-11-07,10.870983,9.6571045,10.315127,65.73326,65.92992,63.263157,78.510254,79.24282,86.02234,67.45,67.75,67.36,flowering,67.39,6.450000000000001,1.0699999999999963,Samba,MAINTAIN,MAINTAIN,False,75.7072114944458,maintain
Samba-2019,2019-11-08,14.7525425,15.631731,15.926429,67.803604,66.86834,67.285095,79.42937,86.75382,84.47776,67.75,67.36,62.17,flowering,70.66,5.16,5.409999999999996,Samba,MAINTAIN,MAINTAIN,False,71.12209129333496,maintain
Samba-2019,2019-11-09,15.226588,16.13567,17.133108,68.167786,68.86328,69.82961,79.42352,86.92567,86.526306,67.36,62.17,57.42,flowering,70.41,3.26,9.639999999999995,Samba,MAINTAIN,MAINTAIN,False,70.78999710083008,maintain
Samba-2019,2019-11-10,17.381065,19.490953,15.277135,65.462006,65.789894,58.926346,77.52439,84.50852,81.24448,62.17,57.42,52.52,flowering,73.23,2.09,8.879999999999995,Samba,MAINTAIN,MAINTAIN,False,65.96734142303467,maintain
Samba-2019,2019-11-11,5.1718783,3.076086,-1.088083,54.16324,50.317204,46.5897,67.54205,71.67095,73.36711,57.42,52.52,48.85,flowering,53.88,4.24,4.7899999999999965,Samba,DELAY,MAINTAIN,False,74.45519423484802,agronomic_delay
Samba-2019,2019-11-12,9.558738,8.947035,10.399231,56.57081,54.41023,54.86168,73.89136,73.05478,82.92372,52.52,48.85,47.68,flowering,61.88,12.299999999999999,0.6199999999999964,Samba,MAINTAIN,MAINTAIN,False,72.52449035644531,maintain
Samba-2019,2019-11-13,4.631966,2.705491,-0.71669054,50.840736,50.19022,45.998367,66.49963,68.60223,83.969246,48.85,47.68,47.99,flowering,52.23,13.47,1.6599999999999964,Samba,DELAY,MAINTAIN,False,84.68593645095825,agronomic_delay
Samba-2019,2019-11-14,-1.3240825,-3.7999191,-3.133065,42.829674,40.037296,40.023857,60.14687,61.799664,73.35063,47.68,47.99,48.05,flowering,45.85,17.1,5.189999999999996,Samba,DELAY,MAINTAIN,False,76.48369669914246,agronomic_delay
Samba-2019,2019-11-15,-1.2019233,-3.0076582,-3.0006995,42.42269,44.20554,42.001453,59.6682,61.536945,76.087135,47.99,48.05,47.6,grain_filling,46.43,32.980000000000004,9.329999999999997,Samba,MAINTAIN,MAINTAIN,False,79.08783483505249,maintain
Samba-2019,2019-11-16,4.5322614,3.407522,2.5118623,46.651634,48.207863,51.922318,66.18418,74.81386,86.731255,48.05,47.6,58.52,grain_filling,53.17,21.4,12.279999999999996,Samba,MAINTAIN,MAINTAIN,False,84.2193922996521,maintain
Samba-2019,2019-11-17,4.410103,2.9980228,3.1415534,47.67355,52.100586,54.018845,66.15967,75.01197,88.92933,47.6,58.52,60.06,grain_filling,51.71,33.230000000000004,12.179999999999996,Samba,MAINTAIN,MAINTAIN,False,85.78777551651001,maintain
Samba-2019,2019-11-18,0.68353933,2.254606,3.7772777,55.28322,58.192425,61.818607,64.37975,75.0428,87.623795,58.52,60.06,62.63,grain_filling,46.96,37.55,22.819999999999997,Samba,MAINTAIN,MAINTAIN,False,83.84651684761047,maintain
Samba-2019,2019-11-19,4.704138,4.2534485,3.7857952,49.85822,50.94024,51.47832,66.08722,79.10121,89.38376,60.06,62.63,65.64,grain_filling,52.82,21.49,24.459999999999997,Samba,MAINTAIN,MAINTAIN,False,85.59796333312988,maintain
Samba-2019,2019-11-20,6.075978,8.385619,9.66691,52.862984,56.73814,67.46846,74.50747,88.39823,97.59465,62.63,65.64,79.38,grain_filling,54.72,43.08,27.269999999999996,Samba,MAINTAIN,MAINTAIN,False,87.9277400970459,maintain
Samba-2019,2019-11-21,10.181419,11.600417,14.899047,63.8765,64.40055,76.53005,76.921165,90.511024,98.43383,65.64,79.38,86.83,grain_filling,66.4,28.490000000000002,19.359999999999996,Samba,MAINTAIN,MAINTAIN,False,83.53478336334229,maintain
Samba-2019,2019-11-22,9.990011,11.802974,14.703389,71.81723,77.61427,83.61799,87.73624,96.58258,98.348,79.38,86.83,86.41,grain_filling,59.25,21.8,30.699999999999996,Samba,MAINTAIN,MAINTAIN,False,84.77960681915283,maintain
Samba-2019,2019-11-23,21.92725,23.939453,23.830042,80.081856,80.793884,85.19375,93.167015,96.50183,97.367874,86.83,86.41,86.78,grain_filling,78.79,17.15,35.599999999999994,Samba,MAINTAIN,MAINTAIN,False,73.53783226013184,maintain
Samba-2019,2019-11-24,28.816227,28.30791,27.867743,91.71249,92.579704,94.50247,97.62645,98.31559,98.61463,86.41,86.78,90.19,grain_filling,100.24,25.99,32.209999999999994,Samba,DRAIN,DRAIN,False,70.74688911437988,bund_drain
Samba-2019,2019-11-25,28.816227,28.30791,27.867743,94.30171,95.38557,95.21843,97.978775,98.430176,97.90603,86.78,90.19,95.94,grain_filling,88.71,80.35000000000001,19.419999999999998,Samba,DRAIN,DRAIN,False,70.12226486206055,bund_drain
Samba-2019,2019-11-26,28.816227,28.30791,27.867743,93.85996,95.14836,97.43737,97.74837,98.3902,98.793495,90.19,95.94,96.39,grain_filling,90.49,73.98,15.489999999999997,Samba,DRAIN,DRAIN,False,70.92575263977051,bund_drain
Samba-2019,2019-11-27,28.816227,28.30791,27.867743,95.16407,98.724655,98.75337,97.74943,98.45176,98.8287,95.94,96.39,96.29,grain_filling,84.88,120.80999999999999,23.069999999999997,Samba,MAINTAIN,MAINTAIN,False,70.9609546661377,maintain
